Day;Month;Year;Hour;Load;Ppv1k;Temp;Wind
23;6;2016;3;352.0;0;14.81;5.9
23;6;2016;4;361.0;0;14.73;5.84
23;6;2016;5;332.0;13.4;14.65;5.77
23;6;2016;6;315.0;51.05;14.57;5.71
23;6;2016;7;373.0;168.13;14.6;5.83
23;6;2016;8;473.0;300.34;14.63;5.94
23;6;2016;9;537.0;481.43;14.66;6.06
23;6;2016;10;546.0;677.4;14.62;5.88
23;6;2016;11;534.0;777.58;14.58;5.7
23;6;2016;12;581.0;815.58;14.53;5.52
23;6;2016;13;547.0;439.36;14.59;5.49
23;6;2016;14;514.0;604.01;14.65;5.47
23;6;2016;15;502.0;340.58;14.7;5.45
23;6;2016;16;446.0;451.56;14.71;5.26
23;6;2016;17;429.0;261.8;14.72;5.08
23;6;2016;18;480.0;91.06;14.73;4.9
23;6;2016;19;528.0;5.63;14.79;5.14
23;6;2016;20;488.0;0;14.85;5.38
23;6;2016;21;459.0;0;14.91;5.63
23;6;2016;22;744.0;0;14.94;5.52
23;6;2016;23;733.0;0;14.96;5.42
24;6;2016;0;552.0;0;14.98;5.31
24;6;2016;1;446.0;0;15.03;5.65
24;6;2016;2;408.0;0;15.07;5.98
24;6;2016;3;356.0;0;15.11;6.32
24;6;2016;4;347.0;0;15.13;6.43
24;6;2016;5;315.0;11.62;15.15;6.55
24;6;2016;6;319.0;19.53;15.17;6.66
24;6;2016;7;395.0;66.8;15.24;6.36
24;6;2016;8;443.0;199.79;15.31;6.06
24;6;2016;9;484.0;291.45;15.39;5.75
24;6;2016;10;511.0;465.54;15.34;5.83
24;6;2016;11;550.0;771.83;15.3;5.92
24;6;2016;12;551.0;793.57;15.25;6
24;6;2016;13;554.0;366.58;15.19;6.34
24;6;2016;14;477.0;443.26;15.13;6.69
24;6;2016;15;481.0;392.48;15.07;7.03
24;6;2016;16;458.0;265.77;15.04;7.02
24;6;2016;17;414.0;234.08;15;7.01
24;6;2016;18;432.0;88.37;14.96;6.99
24;6;2016;19;467.0;29.71;14.91;6.71
24;6;2016;20;478.0;0;14.85;6.42
24;6;2016;21;447.0;0;14.79;6.14
24;6;2016;22;755.0;0;14.69;6.18
24;6;2016;23;761.0;0;14.58;6.23
25;6;2016;0;576.0;0;14.47;6.28
25;6;2016;1;462.0;0;14.41;6.49
25;6;2016;2;406.0;0;14.35;6.71
25;6;2016;3;359.0;0;14.28;6.92
25;6;2016;4;354.0;0;14.18;6.95
25;6;2016;5;336.0;12.27;14.08;6.97
25;6;2016;6;332.0;17.65;13.98;6.99
25;6;2016;7;372.0;169.1;14;7.24
25;6;2016;8;448.0;332.54;14.02;7.49
25;6;2016;9;502.0;297.42;14.03;7.74
25;6;2016;10;550.0;225.19;14.05;7.79
25;6;2016;11;550.0;584.08;14.07;7.84
25;6;2016;12;567.0;816.77;14.09;7.89
25;6;2016;13;536.0;823.68;14.38;7.76
25;6;2016;14;479.0;743.46;14.67;7.62
25;6;2016;15;512.0;624.9;14.95;7.49
25;6;2016;16;475.0;453.55;14.95;7.52
25;6;2016;17;428.0;147.4;14.95;7.54
25;6;2016;18;464.0;81.15;14.95;7.57
25;6;2016;19;512.0;12.22;14.86;7.47
25;6;2016;20;510.0;0;14.76;7.37
25;6;2016;21;485.0;0;14.66;7.27
25;6;2016;22;757.0;0;14.46;7.17
25;6;2016;23;757.0;0;14.26;7.08
26;6;2016;0;599.0;0;14.06;6.98
26;6;2016;1;475.0;0;14.08;6.84
26;6;2016;2;431.0;0;14.09;6.69
26;6;2016;3;391.0;0;14.1;6.55
26;6;2016;4;357.0;0;14.06;6.43
26;6;2016;5;340.0;10.54;14.02;6.3
26;6;2016;6;308.0;57.66;13.97;6.18
26;6;2016;7;344.0;119.5;13.97;5.89
26;6;2016;8;452.0;52.03;13.97;5.6
26;6;2016;9;521.0;157.77;13.97;5.31
26;6;2016;10;577.0;119.17;14.08;5.84
26;6;2016;11;599.0;170.31;14.2;6.37
26;6;2016;12;594.0;116.81;14.32;6.9
26;6;2016;13;551.0;104.15;14.61;7.02
26;6;2016;14;505.0;83.83;14.9;7.14
26;6;2016;15;539.0;97.65;15.19;7.27
26;6;2016;16;469.0;115.6;15.19;7.43
26;6;2016;17;438.0;134.36;15.18;7.59
26;6;2016;18;452.0;49.54;15.17;7.75
26;6;2016;19;502.0;32.97;15.17;7.54
26;6;2016;20;494.0;0;15.17;7.34
26;6;2016;21;475.0;0;15.16;7.13
26;6;2016;22;744.0;0;15.11;7.15
26;6;2016;23;743.0;0;15.06;7.17
27;6;2016;0;545.0;0;15.01;7.19
27;6;2016;1;446.0;0;15.09;7.04
27;6;2016;2;422.0;0;15.16;6.89
27;6;2016;3;381.0;0;15.23;6.74
27;6;2016;4;355.0;0;15.2;6.49
27;6;2016;5;333.0;5.11;15.16;6.23
27;6;2016;6;317.0;31.3;15.13;5.97
27;6;2016;7;379.0;134.59;15.09;5.71
27;6;2016;8;436.0;230.97;15.05;5.45
27;6;2016;9;511.0;409.91;15.01;5.19
27;6;2016;10;517.0;534.59;14.88;5.09
27;6;2016;11;517.0;700.11;14.76;4.98
27;6;2016;12;565.0;336.33;14.64;4.88
27;6;2016;13;513.0;572.67;14.79;4.66
27;6;2016;14;450.0;331.25;14.94;4.43
27;6;2016;15;474.0;328.69;15.09;4.21
27;6;2016;16;440.0;371.96;15.04;3.96
27;6;2016;17;411.0;225.23;15;3.72
27;6;2016;18;424.0;85.5;14.96;3.48
27;6;2016;19;496.0;16.36;14.94;2.96
27;6;2016;20;494.0;0;14.91;2.45
27;6;2016;21;449.0;0;14.88;1.93
27;6;2016;22;726.0;0;14.8;2.22
27;6;2016;23;721.0;0;14.72;2.5
28;6;2016;0;510.0;0;14.64;2.79
28;6;2016;1;422.0;0;14.5;3.03
28;6;2016;2;398.0;0;14.36;3.27
28;6;2016;3;345.0;0;14.23;3.52
28;6;2016;4;344.0;0;14.18;4.16
28;6;2016;5;331.0;7.76;14.13;4.8
28;6;2016;6;307.0;59.1;14.08;5.43
28;6;2016;7;346.0;128.88;14.19;6.32
28;6;2016;8;414.0;236.42;14.29;7.21
28;6;2016;9;486.0;120.83;14.4;8.1
28;6;2016;10;513.0;63.31;14.54;8.89
28;6;2016;11;521.0;123.16;14.68;9.68
28;6;2016;12;529.0;121.56;14.82;10.47
28;6;2016;13;487.0;469.35;15.01;10.67
28;6;2016;14;476.0;756.26;15.2;10.86
28;6;2016;15;499.0;615.46;15.4;11.06
28;6;2016;16;487.0;344.52;15.4;10.57
28;6;2016;17;456.0;249.75;15.41;10.08
28;6;2016;18;466.0;86.06;15.42;9.59
28;6;2016;19;514.0;37.65;15.27;8.86
28;6;2016;20;493.0;0;15.12;8.14
28;6;2016;21;453.0;0;14.96;7.42
28;6;2016;22;746.0;0;14.74;7.53
28;6;2016;23;760.0;0;14.52;7.64
29;6;2016;0;549.0;0;14.3;7.75
29;6;2016;1;440.0;0;14.16;7.84
29;6;2016;2;403.0;0;14.01;7.93
29;6;2016;3;348.0;0;13.86;8.01
29;6;2016;4;357.0;0;14.04;8.91
29;6;2016;5;326.0;0.07;14.22;9.81
29;6;2016;6;317.0;54.9;14.39;10.7
29;6;2016;7;368.0;43.04;14.65;10.91
29;6;2016;8;434.0;50.41;14.91;11.12
29;6;2016;9;506.0;76.18;15.18;11.32
29;6;2016;10;555.0;60.14;15.14;11.28
29;6;2016;11;569.0;192.59;15.1;11.23
29;6;2016;12;612.0;305.94;15.06;11.19
29;6;2016;13;585.0;592.18;15.06;10.89
29;6;2016;14;506.0;507.92;15.05;10.6
29;6;2016;15;535.0;468.79;15.05;10.3
29;6;2016;16;496.0;423.94;15.16;9.82
29;6;2016;17;443.0;188.24;15.27;9.34
29;6;2016;18;450.0;73.2;15.38;8.86
29;6;2016;19;485.0;2.74;15.47;8.62
29;6;2016;20;505.0;0;15.56;8.38
29;6;2016;21;458.0;0;15.65;8.14
29;6;2016;22;762.0;0;15.62;8.36
29;6;2016;23;738.0;0;15.59;8.58
30;6;2016;0;526.0;0;15.55;8.8
30;6;2016;1;435.0;0;15.49;8.27
30;6;2016;2;417.0;0;15.43;7.73
30;6;2016;3;371.0;0;15.38;7.2
30;6;2016;4;362.0;0;15.37;7.03
30;6;2016;5;337.0;7.17;15.36;6.87
30;6;2016;6;332.0;60.32;15.35;6.7
30;6;2016;7;369.0;59.96;15.35;6.67
30;6;2016;8;461.0;95.98;15.35;6.64
30;6;2016;9;515.0;145.14;15.35;6.61
30;6;2016;10;540.0;298.96;15.36;6.91
30;6;2016;11;538.0;452.46;15.36;7.2
30;6;2016;12;575.0;535.8;15.36;7.5
30;6;2016;13;534.0;630.59;15.51;7.77
30;6;2016;14;479.0;399.55;15.65;8.05
30;6;2016;15;523.0;245.69;15.8;8.32
30;6;2016;16;458.0;131;15.81;8.54
30;6;2016;17;427.0;118.69;15.82;8.76
30;6;2016;18;474.0;30.5;15.83;8.98
30;6;2016;19;530.0;29.59;15.77;8.77
30;6;2016;20;505.0;0;15.71;8.56
30;6;2016;21;492.0;0;15.64;8.34
30;6;2016;22;734.0;0;15.57;8.35
30;6;2016;23;747.0;0;15.5;8.36
1;7;2016;0;531.0;0;15.42;8.37
1;7;2016;1;437.0;0;15.36;8.31
1;7;2016;2;415.0;0;15.3;8.25
1;7;2016;3;361.0;0;15.23;8.19
1;7;2016;4;359.0;0;15.19;8.1
1;7;2016;5;331.0;10.48;15.15;8.01
1;7;2016;6;317.0;55.7;15.1;7.92
1;7;2016;7;410.0;112;14.98;7.98
1;7;2016;8;430.0;241.39;14.86;8.05
1;7;2016;9;487.0;298.18;14.73;8.11
1;7;2016;10;516.0;629.25;14.63;8.55
1;7;2016;11;550.0;615.18;14.53;8.98
1;7;2016;12;560.0;409.97;14.43;9.42
1;7;2016;13;520.0;427.34;14.63;9.37
1;7;2016;14;484.0;417.98;14.84;9.32
1;7;2016;15;496.0;465.66;15.04;9.27
1;7;2016;16;457.0;219.43;14.93;9.54
1;7;2016;17;403.0;209.31;14.83;9.82
1;7;2016;18;454.0;91.28;14.72;10.1
1;7;2016;19;501.0;15.82;14.51;10.03
1;7;2016;20;503.0;0;14.3;9.96
1;7;2016;21;499.0;0;14.1;9.89
1;7;2016;22;773.0;0;14.07;9.93
1;7;2016;23;765.0;0;14.05;9.97
2;7;2016;0;577.0;0;14.03;10.01
2;7;2016;1;460.0;0;14.06;10.12
2;7;2016;2;414.0;0;14.08;10.23
2;7;2016;3;364.0;0;14.1;10.34
2;7;2016;4;373.0;0;14.08;10.07
2;7;2016;5;366.0;11.7;14.05;9.8
2;7;2016;6;337.0;30.79;14.02;9.53
2;7;2016;7;364.0;149.67;14.02;9.31
2;7;2016;8;439.0;269.88;14.01;9.09
2;7;2016;9;478.0;330.88;14.01;8.87
2;7;2016;10;552.0;496.66;14.03;8.73
2;7;2016;11;555.0;106.13;14.05;8.59
2;7;2016;12;549.0;400.08;14.07;8.46
2;7;2016;13;543.0;766.27;14.22;8.44
2;7;2016;14;502.0;720.31;14.38;8.43
2;7;2016;15;488.0;266.33;14.53;8.41
2;7;2016;16;452.0;356.51;14.59;8.21
2;7;2016;17;429.0;203.3;14.66;8.01
2;7;2016;18;458.0;80.66;14.72;7.81
2;7;2016;19;525.0;13.4;14.8;7.84
2;7;2016;20;529.0;0;14.88;7.88
2;7;2016;21;510.0;0;14.96;7.92
2;7;2016;22;762.0;0;15.04;8.48
2;7;2016;23;784.0;0;15.12;9.05
3;7;2016;0;619.0;0;15.2;9.61
3;7;2016;1;458.0;0;15.2;9.6
3;7;2016;2;442.0;0;15.2;9.59
3;7;2016;3;406.0;0;15.19;9.57
3;7;2016;4;384.0;0;15.28;9.61
3;7;2016;5;365.0;6.64;15.36;9.66
3;7;2016;6;346.0;48.29;15.44;9.7
3;7;2016;7;353.0;148.22;15.41;9.24
3;7;2016;8;434.0;316.13;15.37;8.78
3;7;2016;9;495.0;513.53;15.34;8.32
3;7;2016;10;562.0;470.59;15.3;7.69
3;7;2016;11;584.0;741.39;15.26;7.07
3;7;2016;12;550.0;796.91;15.22;6.44
3;7;2016;13;510.0;796.23;15.2;5.94
3;7;2016;14;447.0;710.36;15.18;5.45
3;7;2016;15;472.0;402.95;15.16;4.95
3;7;2016;16;418.0;278.95;15.15;4.51
3;7;2016;17;382.0;127.25;15.15;4.07
3;7;2016;18;404.0;50.16;15.15;3.63
3;7;2016;19;457.0;23.18;15.11;3.27
3;7;2016;20;469.0;0;15.07;2.92
3;7;2016;21;430.0;0;15.04;2.57
3;7;2016;22;714.0;0;15.01;2.66
3;7;2016;23;724.0;0;14.99;2.75
4;7;2016;0;518.0;0;14.96;2.84
4;7;2016;1;437.0;0;15.04;3.71
4;7;2016;2;402.0;0;15.12;4.59
4;7;2016;3;340.0;0;15.2;5.46
4;7;2016;4;342.0;0;15.23;5.39
4;7;2016;5;332.0;9.35;15.26;5.32
4;7;2016;6;302.0;58.1;15.29;5.26
4;7;2016;7;341.0;138.89;15.28;5.07
4;7;2016;8;435.0;215.35;15.27;4.88
4;7;2016;9;502.0;287.37;15.27;4.69
4;7;2016;10;512.0;91.22;15.26;4.82
4;7;2016;11;538.0;196.59;15.25;4.95
4;7;2016;12;574.0;221.04;15.24;5.08
4;7;2016;13;536.0;328.63;15.23;5.16
4;7;2016;14;483.0;407.7;15.23;5.25
4;7;2016;15;478.0;276.11;15.22;5.34
4;7;2016;16;427.0;230.17;15.23;5.51
4;7;2016;17;399.0;122.23;15.25;5.69
4;7;2016;18;442.0;70;15.27;5.86
4;7;2016;19;502.0;25.75;15.27;6.06
4;7;2016;20;513.0;0;15.27;6.25
4;7;2016;21;486.0;0;15.27;6.44
4;7;2016;22;748.0;0;15.25;6.59
4;7;2016;23;736.0;0;15.24;6.74
5;7;2016;0;550.0;0;15.22;6.88
5;7;2016;1;417.0;0;15.16;7.02
5;7;2016;2;410.0;0;15.1;7.15
5;7;2016;3;352.0;0;15.04;7.28
5;7;2016;4;328.0;0;14.83;7.28
5;7;2016;5;308.0;8.83;14.62;7.27
5;7;2016;6;310.0;58.07;14.41;7.27
5;7;2016;7;363.0;106.76;14.26;6.88
5;7;2016;8;459.0;330.25;14.11;6.49
5;7;2016;9;515.0;491.45;13.97;6.1
5;7;2016;10;546.0;662.85;13.97;5.78
5;7;2016;11;564.0;763.88;13.98;5.46
5;7;2016;12;543.0;793.81;13.98;5.14
5;7;2016;13;501.0;795.29;14.22;4.56
5;7;2016;14;454.0;725.06;14.47;3.98
5;7;2016;15;476.0;605.06;14.71;3.39
5;7;2016;16;429.0;434.91;14.73;3.28
5;7;2016;17;393.0;259.52;14.75;3.17
5;7;2016;18;450.0;80.6;14.77;3.06
5;7;2016;19;481.0;34.31;14.72;3.3
5;7;2016;20;478.0;0;14.67;3.53
5;7;2016;21;463.0;0;14.62;3.77
5;7;2016;22;730.0;0;14.55;3.46
5;7;2016;23;729.0;0;14.48;3.16
6;7;2016;0;559.0;0;14.41;2.86
6;7;2016;1;433.0;0;14.26;2.61
6;7;2016;2;410.0;0;14.11;2.36
6;7;2016;3;363.0;0;13.95;2.11
6;7;2016;4;350.0;0;13.93;1.72
6;7;2016;5;323.0;10.53;13.9;1.34
6;7;2016;6;315.0;47.15;13.87;0.95
6;7;2016;7;359.0;158.44;13.96;0.83
6;7;2016;8;442.0;341.72;14.05;0.71
6;7;2016;9;480.0;509.4;14.15;0.59
6;7;2016;10;520.0;631.59;14.31;0.54
6;7;2016;11;525.0;708.82;14.47;0.48
6;7;2016;12;549.0;675.67;14.63;0.43
6;7;2016;13;515.0;716.95;14.83;0.62
6;7;2016;14;461.0;558.59;15.02;0.81
6;7;2016;15;488.0;493.9;15.22;1.01
6;7;2016;16;416.0;374.73;15.31;1.26
6;7;2016;17;392.0;259.48;15.41;1.5
6;7;2016;18;426.0;76.19;15.5;1.75
6;7;2016;19;477.0;34.79;15.4;1.32
6;7;2016;20;504.0;0;15.3;0.89
6;7;2016;21;496.0;0;15.2;0.46
6;7;2016;22;737.0;0;15.11;0.57
6;7;2016;23;733.0;0;15.02;0.68
7;7;2016;0;566.0;0;14.93;0.79
7;7;2016;1;418.0;0;14.8;1.17
7;7;2016;2;416.0;0;14.67;1.56
7;7;2016;3;357.0;0;14.54;1.94
7;7;2016;4;349.0;0;14.5;1.82
7;7;2016;5;327.0;5.64;14.46;1.7
7;7;2016;6;339.0;29.69;14.42;1.57
7;7;2016;7;367.0;95.25;14.59;1.29
7;7;2016;8;433.0;187.57;14.75;1
7;7;2016;9;492.0;292.09;14.91;0.72
7;7;2016;10;539.0;253.79;15.23;0.95
7;7;2016;11;541.0;641.91;15.54;1.19
7;7;2016;12;572.0;649.81;15.85;1.42
7;7;2016;13;549.0;592.87;15.83;2.12
7;7;2016;14;513.0;469.55;15.8;2.82
7;7;2016;15;493.0;148;15.78;3.52
7;7;2016;16;434.0;88.61;15.67;3.8
7;7;2016;17;393.0;68.84;15.57;4.09
7;7;2016;18;452.0;59.18;15.46;4.37
7;7;2016;19;532.0;36.22;15.34;4.14
7;7;2016;20;513.0;0;15.22;3.91
7;7;2016;21;490.0;0;15.11;3.68
7;7;2016;22;713.0;0;15.06;3.88
7;7;2016;23;712.0;0;15;4.08
8;7;2016;0;554.0;0;14.95;4.28
8;7;2016;1;437.0;0;14.92;4.67
8;7;2016;2;427.0;0;14.88;5.06
8;7;2016;3;369.0;0;14.84;5.45
8;7;2016;4;361.0;0;15.01;5.78
8;7;2016;5;329.0;9.91;15.18;6.12
8;7;2016;6;324.0;30.29;15.35;6.46
8;7;2016;7;383.0;91.26;15.55;6.19
8;7;2016;8;428.0;56.06;15.74;5.92
8;7;2016;9;495.0;187.65;15.94;5.66
8;7;2016;10;521.0;226.66;15.94;5.41
8;7;2016;11;544.0;631.53;15.95;5.17
8;7;2016;12;553.0;664.91;15.96;4.92
8;7;2016;13;544.0;689.56;16.04;4.97
8;7;2016;14;533.0;698.44;16.12;5.01
8;7;2016;15;523.0;467.81;16.2;5.05
8;7;2016;16;456.0;450.69;16.19;5.21
8;7;2016;17;431.0;262.45;16.19;5.38
8;7;2016;18;467.0;71.18;16.19;5.54
8;7;2016;19;505.0;32.12;16.19;5.79
8;7;2016;20;540.0;0;16.19;6.03
8;7;2016;21;507.0;0;16.2;6.28
8;7;2016;22;740.0;0;16.19;6.51
8;7;2016;23;741.0;0;16.19;6.74
9;7;2016;0;555.0;0;16.19;6.98
9;7;2016;1;435.0;0;16.18;7.59
9;7;2016;2;409.0;0;16.17;8.2
9;7;2016;3;366.0;0;16.16;8.81
9;7;2016;4;359.0;0;16.12;8.62
9;7;2016;5;329.0;7.14;16.07;8.43
9;7;2016;6;325.0;35.49;16.02;8.23
9;7;2016;7;347.0;111.86;15.95;8.19
9;7;2016;8;445.0;115.25;15.88;8.15
9;7;2016;9;483.0;143.62;15.81;8.11
9;7;2016;10;546.0;180.62;15.81;8.31
9;7;2016;11;570.0;141.19;15.81;8.51
9;7;2016;12;587.0;354.16;15.81;8.7
9;7;2016;13;562.0;321;15.84;8.91
9;7;2016;14;535.0;342.84;15.87;9.13
9;7;2016;15;523.0;240.52;15.9;9.34
9;7;2016;16;459.0;131.02;15.91;9.37
9;7;2016;17;435.0;62.13;15.93;9.39
9;7;2016;18;498.0;31.2;15.95;9.42
9;7;2016;19;568.0;1.47;15.97;9.36
9;7;2016;20;570.0;0;15.99;9.3
9;7;2016;21;507.0;0;16.02;9.24
9;7;2016;22;773.0;0;16.07;9.21
9;7;2016;23;755.0;0;16.13;9.19
10;7;2016;0;580.0;0;16.18;9.16
10;7;2016;1;450.0;0;16.27;9.13
10;7;2016;2;408.0;0;16.36;9.1
10;7;2016;3;377.0;0;16.45;9.08
10;7;2016;4;351.0;0;16.5;8.84
10;7;2016;5;332.0;8.73;16.55;8.6
10;7;2016;6;325.0;43.46;16.6;8.36
10;7;2016;7;339.0;149.36;16.58;8.32
10;7;2016;8;424.0;277.37;16.56;8.28
10;7;2016;9;514.0;503.74;16.53;8.23
10;7;2016;10;599.0;236.63;16.49;8.48
10;7;2016;11;651.0;616.35;16.45;8.72
10;7;2016;12;637.0;515.48;16.41;8.97
10;7;2016;13;560.0;748.21;16.49;9.31
10;7;2016;14;521.0;627.3;16.56;9.66
10;7;2016;15;514.0;416.74;16.64;10.01
10;7;2016;16;448.0;419.81;16.64;10.11
10;7;2016;17;418.0;230.08;16.65;10.22
10;7;2016;18;459.0;90.84;16.66;10.32
10;7;2016;19;534.0;7.12;16.56;10.41
10;7;2016;20;540.0;0;16.45;10.5
10;7;2016;21;472.0;0;16.35;10.59
10;7;2016;22;703.0;0;16.31;10.59
10;7;2016;23;721.0;0;16.26;10.58
11;7;2016;0;601.0;0;16.22;10.58
11;7;2016;1;440.0;0;16.16;10.39
11;7;2016;2;428.0;0;16.1;10.19
11;7;2016;3;382.0;0;16.04;10
11;7;2016;4;361.0;0;15.92;9.77
11;7;2016;5;317.0;8.23;15.8;9.55
11;7;2016;6;298.0;52.62;15.68;9.32
11;7;2016;7;351.0;155.12;15.62;8.97
11;7;2016;8;435.0;282;15.56;8.61
11;7;2016;9;519.0;389.6;15.51;8.25
11;7;2016;10;549.0;307.41;15.54;7.92
11;7;2016;11;572.0;172.61;15.57;7.6
11;7;2016;12;597.0;439.81;15.6;7.27
11;7;2016;13;560.0;388.58;15.71;7.22
11;7;2016;14;541.0;249.41;15.83;7.18
11;7;2016;15;528.0;245.65;15.94;7.13
11;7;2016;16;469.0;206.02;15.81;6.81
11;7;2016;17;425.0;227.65;15.69;6.49
11;7;2016;18;472.0;16.84;15.57;6.17
11;7;2016;19;553.0;32.26;15.4;6.15
11;7;2016;20;542.0;0;15.23;6.14
11;7;2016;21;490.0;0;15.06;6.12
11;7;2016;22;748.0;0;14.92;6.32
11;7;2016;23;736.0;0;14.78;6.52
12;7;2016;0;561.0;0;14.64;6.72
12;7;2016;1;428.0;0;14.85;6.51
12;7;2016;2;413.0;0;15.06;6.29
12;7;2016;3;381.0;0;15.27;6.08
12;7;2016;4;354.0;0;15.24;6.19
12;7;2016;5;333.0;6.65;15.21;6.29
12;7;2016;6;318.0;51.3;15.18;6.4
12;7;2016;7;365.0;154.07;15.19;6.23
12;7;2016;8;457.0;211.86;15.19;6.06
12;7;2016;9;530.0;450.55;15.19;5.89
12;7;2016;10;572.0;255.94;15.19;5.89
12;7;2016;11;588.0;612.16;15.18;5.9
12;7;2016;12;612.0;277.95;15.17;5.9
12;7;2016;13;586.0;764.89;14.82;6.26
12;7;2016;14;560.0;584.08;14.46;6.61
12;7;2016;15;539.0;350.35;14.11;6.97
12;7;2016;16;467.0;433.43;14.26;7.07
12;7;2016;17;444.0;258.62;14.41;7.18
12;7;2016;18;518.0;99.49;14.56;7.28
12;7;2016;19;582.0;27.8;14.6;7.47
12;7;2016;20;568.0;0;14.64;7.65
12;7;2016;21;529.0;0;14.69;7.83
12;7;2016;22;766.0;0;14.55;7.96
12;7;2016;23;778.0;0;14.42;8.08
13;7;2016;0;578.0;0;14.28;8.21
13;7;2016;1;434.0;0;14.12;8.16
13;7;2016;2;435.0;0;13.95;8.11
13;7;2016;3;370.0;0;13.78;8.06
13;7;2016;4;345.0;0;13.9;8.02
13;7;2016;5;335.0;5.66;14.01;7.99
13;7;2016;6;313.0;51.61;14.12;7.96
13;7;2016;7;368.0;154.11;14.33;8.17
13;7;2016;8;478.0;348.82;14.54;8.39
13;7;2016;9;550.0;530.19;14.74;8.61
13;7;2016;10;606.0;611.78;14.78;8.46
13;7;2016;11;629.0;438.48;14.82;8.3
13;7;2016;12;636.0;542.54;14.86;8.15
13;7;2016;13;612.0;786.74;14.82;8
13;7;2016;14;558.0;673.92;14.77;7.84
13;7;2016;15;529.0;364.79;14.73;7.68
13;7;2016;16;491.0;319.89;14.77;7.72
13;7;2016;17;433.0;266.74;14.81;7.76
13;7;2016;18;487.0;76.13;14.85;7.79
13;7;2016;19;569.0;29.73;14.85;7.73
13;7;2016;20;585.0;0;14.84;7.66
13;7;2016;21;532.0;0;14.84;7.6
13;7;2016;22;820.0;0;14.81;7.55
13;7;2016;23;784.0;0;14.78;7.5
14;7;2016;0;580.0;0;14.75;7.45
14;7;2016;1;464.0;0;14.8;7.43
14;7;2016;2;455.0;0;14.85;7.4
14;7;2016;3;391.0;0;14.89;7.38
14;7;2016;4;356.0;0;14.9;7.27
14;7;2016;5;318.0;7.19;14.91;7.17
14;7;2016;6;313.0;49.99;14.92;7.06
14;7;2016;7;347.0;111.52;14.98;6.66
14;7;2016;8;470.0;345.48;15.03;6.26
14;7;2016;9;557.0;491.64;15.09;5.86
14;7;2016;10;607.0;663.93;15.11;5.58
14;7;2016;11;644.0;754.13;15.14;5.3
14;7;2016;12;656.0;793.33;15.17;5.02
14;7;2016;13;625.0;794.16;15.23;4.59
14;7;2016;14;555.0;722.42;15.28;4.16
14;7;2016;15;537.0;597.92;15.34;3.72
14;7;2016;16;505.0;454.5;15.33;3.55
14;7;2016;17;440.0;258.39;15.33;3.37
14;7;2016;18;489.0;76.91;15.33;3.2
14;7;2016;19;550.0;26.35;15.25;2.97
14;7;2016;20;567.0;0;15.17;2.73
14;7;2016;21;551.0;0;15.1;2.5
14;7;2016;22;847.0;0;15.02;2.02
14;7;2016;23;846.0;0;14.95;1.54
15;7;2016;0;634.0;0;14.88;1.06
15;7;2016;1;466.0;0;14.63;1.37
15;7;2016;2;439.0;0;14.38;1.68
15;7;2016;3;384.0;0;14.12;1.99
15;7;2016;4;363.0;0;14.16;2.35
15;7;2016;5;334.0;0;14.2;2.72
15;7;2016;6;327.0;48.65;14.24;3.09
15;7;2016;7;371.0;122.33;14.38;3.26
15;7;2016;8;434.0;205.37;14.52;3.44
15;7;2016;9;551.0;298.43;14.66;3.61
15;7;2016;10;602.0;335.17;14.8;3.54
15;7;2016;11;643.0;488.14;14.94;3.48
15;7;2016;12;661.0;705.96;15.07;3.41
15;7;2016;13;640.0;754.89;15.28;3.48
15;7;2016;14;588.0;705.66;15.48;3.55
15;7;2016;15;570.0;609.62;15.69;3.63
15;7;2016;16;497.0;455.68;15.73;3.38
15;7;2016;17;459.0;264.72;15.78;3.13
15;7;2016;18;489.0;71.49;15.83;2.88
15;7;2016;19;586.0;24.35;15.79;2.46
15;7;2016;20;569.0;0;15.75;2.04
15;7;2016;21;565.0;0;15.71;1.61
15;7;2016;22;825.0;0;15.68;1.5
15;7;2016;23;805.0;0;15.66;1.38
16;7;2016;0;635.0;0;15.63;1.27
16;7;2016;1;505.0;0;15.55;0.97
16;7;2016;2;454.0;0;15.46;0.68
16;7;2016;3;379.0;0;15.37;0.39
16;7;2016;4;359.0;0;15.37;0.51
16;7;2016;5;322.0;5.6;15.37;0.64
16;7;2016;6;329.0;32.79;15.37;0.77
16;7;2016;7;344.0;147.67;15.6;1.17
16;7;2016;8;448.0;340.87;15.83;1.57
16;7;2016;9;550.0;511.36;16.07;1.97
16;7;2016;10;600.0;640.71;16.24;1.91
16;7;2016;11;619.0;724.75;16.42;1.85
16;7;2016;12;614.0;761.61;16.6;1.79
16;7;2016;13;604.0;762.19;16.92;1.65
16;7;2016;14;594.0;695.73;17.23;1.51
16;7;2016;15;577.0;592.58;17.55;1.37
16;7;2016;16;496.0;446.45;17.38;1.88
16;7;2016;17;441.0;262.88;17.22;2.39
16;7;2016;18;492.0;71.16;17.05;2.9
16;7;2016;19;583.0;25.48;17.04;3.26
16;7;2016;20;609.0;0;17.02;3.61
16;7;2016;21;588.0;0;17.01;3.97
16;7;2016;22;866.0;0;16.91;4.1
16;7;2016;23;846.0;0;16.8;4.22
17;7;2016;0;611.0;0;16.7;4.34
17;7;2016;1;509.0;0;16.64;4.17
17;7;2016;2;458.0;0;16.58;4
17;7;2016;3;375.0;0;16.51;3.82
